id,data,model,score,text
53,CNNDM,LEAD3,71.33333333333333,"the final day of mercedes-benz fashion week australia kicked off with an explosion of colour in sydney on thursday .
the australiana-themed romance was born presentation - always one of the highlight shows during mbfwa - dazzled attendees with a stand-out collection brimming with design duo luke sales and anna plunkett 's trademark eccentricity , created in collaboration with esteemed artist linda jackson .
the art gallery of new south wales was transformed into a spectacular set designed by designer alice babidge and dressed with extravagant floral displays by eastern suburbs florist sean cook - aka mr cook flowers ."
97,CNNDM,BERT,90.0,"dave sim , 36 , is planning to ride all 2077 miles of the 2015 tour de france route this summer
the tour involves many hill climbs which are grueling even for professionals using high-performance road bikes
mr sim said his chopper is as close to standard as possible , but required a better seat and tweaked brakes"
46,CNNDM,BERT,100.0,"sarah brady and her husband james crusaded against gun violence after he was shot during an assassination attempt on former us president ronald reagan in 1981
the brady campaign and center to prevent gun violence called sarah brady a ` guiding light '
mrs brady first got involved in gun control advocacy in 1986 after seeing her son playing with a loaded hand gun that had been left in a car"
56,CNNDM,LEAD3,100.0,"a 19-year-old drug addict and convicted thief is taunting police on facebook as he spends his fifth day on the run .
jake castner , from ballarat in victoria , went into hiding last week after a warrant was issued for his arrest in relation to a string of thefts .
he boasted on the social media site : ‘ we don’t talk to police ! ’"
59,CNNDM,LEAD3,100.0,"the acting chief executive of the clinton foundation acknowledged that the global philanthropy made mistakes in how it disclosed its donors amid growing scrutiny as hillary rodham clinton opens her presidential campaign .
the fund had been facing allegations of improper behavior after reports surfaced about undisclosed donations from foreign governments and a donor who was selling his uranium company to a russian state agency at the same time the state department had to approve the sale .
acting ceo maura pally defended the foundation 's work and reaffirmed its commitment to transparency , describing its policies on donor disclosure and contributions from foreign governments as ' stronger than ever . '"
128,CNNDM,PG,99.0,"the pictures were taken by professional photographer scott gable , 39 , who spent four months travelling across the region documenting the labour and the arduous life of the farmers who cultivate them .
the images were taken over a four month period from april to july last year across asia .
mr gable said he was determined to capture every stage of production with his rice project ."
54,CNNDM,PROPHETNET,100.0,"jay alvarrez and alexis rene travel the world taking amazing holiday photos .
the model-like couple share their pictures on tumblr and instagram .
jay has 735,000 followers on instagram and alexis has 1.1 million ."
67,CNNDM,PROPHETNET,93.0,"jeff the rabbit measures 3ft 8in and weighs in at a whopping three and a half stone .
his father darius is the world 's biggest rabbit and measures 4ft 4in long .
but he is set to be challenged by his son jeff , who is just six months old .
it costs annette edwards # 5,000 a year to feed her giant bunnies ."
77,CNNDM,PG,13.666666666666664,"prince abdul malik and dayangku raabi'atul ' adawiyyah pengiran haji bolkiah .
prince abdul malik , 31 , and his 22-year-old bride wore outfits embellished with diamonds .
raabi'atul carried a bouquet made of dazzling gems , rather than flowers ."
65,CNNDM,PROPHETNET,83.66666666666667,"hina shamim , 21 , was knocked down as she walked to the library last night .
she was pronounced dead at the scene after being pinned against a wall .
six others , including five children , taken to hospital with minor injuries .
bmw driver , 34 , was arrested on suspicion of causing death by dangerous driving and remains in police custody today ."
53,CNNDM,PROPHETNET,42.0,"the final day of mercedes-benz fashion week australia kicked off with an explosion of colour in sydney .
the australiana-themed romance was born presentation dazzled attendees with a stand-out collection brimming with design duo luke sales and anna plunkett 's trademark eccentricity ."
20,CNNDM,PG,88.66666666666669,"audrey nethery , from kentucky , has a rare illness called diamond blackfan anemia .
her condition does n't stop her from dancing adorably in videos from her zumba class .
her parents told the mirror , she has faced a host of health issues in her short life ."
58,CNNDM,PROPHETNET,30.0,"rafa benitez 's napoli side beat wolfsburg 4-1 in the europa league .
the 55-year-old is out of contract this summer and is a man in demand .
manchester city , paris st germain and real madrid are all considering changes as well as west ham and newcastle ."
57,CNNDM,LEAD3,63.66666666666666,"masked raiders used an angle grinder to try and break into a cash machine before they fled police in a stolen audi at speeds of up to 145mph .
the gang of four were seen trying to hack into an atm outside a waitrose supermarket in kenilworth in warwickshire , before they fled police in the stolen car after nearby residents reported seeing sparks flying from the cash machine .
when they were arrested at a flat in tamworth a list of atms was found ."
49,CNNDM,PROPHETNET,66.66666666666667,"scientists at the university of california santa barbara discovered a new type of virus that infects bacteria living deep inside the earth .
the virus causes one of its own genes to mutate-allowing it to develop new ways of coping with the ecosystem it finds itself in .
they believe it may be viruses like this that hold the secret that have allowed archae bacteria to adapt to some of the harshest environments on earth ."
64,CNNDM,LEAD3,91.66666666666669,"it 's official : alcohol makes you more attractive to the opposite sex .
and that 's when you are boozing , not them .
scientists at the university of bristol found that having ' one large glass of wine ' increases ' facial flushing ' and ' confidence ' , making the drinker ' more attractive ' to others and more likely to ' get lucky ' ."
46,CNNDM,LEAD3,99.66666666666669,"sarah brady , the wife of a former white house spokesman and a tireless anti-gun violence activist who helped pass major anti-assault weapon legislation , died friday at the age of 73 .
sarah and her husband james crusaded against gun violence after he was shot during an assassination attempt on former us president ronald reagan in 1981 .
the brady campaign and center to prevent gun violence , named in their honor , said they were ' heartbroken ' at the news of her death , calling sarah brady a ' guiding light . '"
